subject	Name	Domain	Acceleration	Instrument	Jerk	Magnitude	Variable	count	average
11	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	316	-0.975394457689873
11	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	316	-0.957138770727848
11	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	316	-0.956812000411392
11	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	316	-0.542825032813608
11	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	316	-0.612882270912658
12	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	158400	-0.507448755198904
12	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	320	-0.578920210879375
12	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	320	-0.523287078731563
12	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	320	-0.7266403145
12	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	320	-0.586922577889687
12	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	320	-0.553076639139062
12	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	320	-0.709983235125
12	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	320	-0.599109317756219
12	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	320	-0.591296422972219
12	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	320	-0.7754265825625
12	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	320	-0.602960063359687
12	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	320	-0.579168053712969
12	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	320	-0.80858300040625
12	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.55928367746625
12	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.65053328158
12	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	320	-0.564239194378438
12	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	320	-0.571614888155312
12	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	320	-0.78990285099375
12	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	320	-0.7973614576875
12	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.717311676745625
12	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.719438065809375
12	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	320	-0.661246826087188
12	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	320	-0.74479814778125
12	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	320	-0.657369914584375
12	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	320	-0.750393858303125
12	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	320	-0.7334567315
12	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	320	-0.70823315425
12	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	320	0.27360872421875
12	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	320	-0.018337204411489
12	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	320	-0.106649116775
12	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	320	-0.583962207065
12	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	320	-0.522040023435
12	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	320	-0.699293531365625
12	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	320	0.070430311315625
12	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	320	0.0053115377979375
12	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	320	0.0003081123684
12	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	320	-0.582418267596875
12	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	320	-0.571359817082031
12	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	320	-0.79262193625
12	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	320	-0.6300504918575
12	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	320	-0.566365683597188
12	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.559586545675313
12	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.5743864944925
12	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	320	-0.0628663472537187
12	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	320	-0.0592027333975
12	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	320	0.0960742146838125
12	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	320	-0.727881704983125
12	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	320	-0.73506282621875
12	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	320	-0.671057678528125
12	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	320	-0.0731134377315625
12	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	320	-0.043678823491875
12	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	320	-0.0574585039485312
12	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	320	-0.709726149496875
12	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	320	-0.8112325993125
12	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	320	-0.749351860259375
12	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	320	-0.77729447821875
12	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	320	-0.7863865328125
12	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.63166805889875
12	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.68485805678325
12	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	320	0.69922245131875
12	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	320	0.029976775735
12	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	320	0.0330295544910625
12	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	320	-0.96738343446875
12	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	320	-0.9605729084375
12	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	320	-0.9468085636875
12	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.559586545675313
12	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	320	-0.5743864944925
13	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	161865	-0.49556926574353
13	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	327	-0.638817912651682
13	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	327	-0.493467193137125
13	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	327	-0.629736258731804
13	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	327	-0.620602036452599
13	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	327	-0.462584458627829
13	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	327	-0.599036895271407
13	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	327	-0.66008217407156
13	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	327	-0.603340489937615
13	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	327	-0.710831730361468
13	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	327	-0.649606227431844
13	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	327	-0.562129866937645
13	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	327	-0.744823539571866
13	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.589928108599083
13	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.665344858593272
13	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	327	-0.607295296423853
13	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	327	-0.617075473106453
13	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	327	-0.712054366504281
13	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	327	-0.733183567759939
13	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.652225306544343
13	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.691915161336391
13	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	327	-0.65864242140581
13	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	327	-0.647152817899388
13	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	327	-0.620471226529052
13	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	327	-0.734657989051988
13	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	327	-0.650623558847401
13	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	327	-0.685774481529052
13	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	327	0.275895876198777
13	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	327	-0.0176504796070948
13	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	327	-0.109135285550765
13	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	327	-0.624844460199083
13	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	327	-0.448816097853364
13	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	327	-0.587230562129052
13	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	327	0.0794393034550306
13	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	327	0.00387961953328135
13	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	327	-0.0123485923641621
13	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	327	-0.638889532599083
13	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	327	-0.569700547488012
13	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	327	-0.728452966311927
13	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	327	-0.625466938809174
13	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	327	-0.610248540269939
13	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.539871637249541
13	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.597230982062691
13	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	327	-0.0562470618980061
13	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	327	-0.0616613787494801
13	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	327	0.098866059686422
13	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	327	-0.715109859672783
13	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	327	-0.645728612088685
13	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	327	-0.643337285033639
13	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	327	-0.0881182379434251
13	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	327	-0.0440836605146789
13	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	327	-0.0582718748712538
13	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	327	-0.715772980189602
13	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	327	-0.718988591831804
13	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	327	-0.712716428498471
13	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	327	-0.712745036012232
13	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	327	-0.712056186747706
13	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.58121540318471
13	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.636364939544342
13	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	327	0.709996516908257
13	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	327	-0.0420858101162079
13	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	327	0.0443010536786239
13	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	327	-0.967268063455658
13	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	327	-0.953540716850153
13	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	327	-0.938727880275229
13	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.539871637249541
13	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	327	-0.597230982062691
14	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	159885	-0.474360451103807
14	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	323	-0.619513271851703
14	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	323	-0.455237617000929
14	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	323	-0.440650672343653
14	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	323	-0.609406374110062
14	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	323	-0.376829989404644
14	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	323	-0.275013722171486
14	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	323	-0.654385009392879
14	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	323	-0.598699531399381
14	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	323	-0.618712162187307
14	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	323	-0.661460356953251
14	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	323	-0.60215894382322
14	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	323	-0.694424996467802
14	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.490874179820433
14	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.548269930770588
14	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	323	-0.596896308848452
14	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	323	-0.619215144539319
14	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	323	-0.717590101802972
14	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	323	-0.760560087962848
14	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.543030528985449
14	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.516930495917399
14	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	323	-0.699166400749226
14	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	323	-0.50463317018839
14	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	323	-0.42391821438452
14	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	323	-0.740052209854489
14	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	323	-0.348864187370186
14	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	323	-0.407672097170898
14	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	323	0.270184596009288
14	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	323	-0.0162548178510526
14	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	323	-0.100985935692074
14	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	323	-0.611671118216099
14	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	323	-0.374730765205077
14	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	323	-0.29354271467452
14	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	323	0.0741757467665016
14	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	323	0.00443682723817957
14	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	323	-0.00253044692473994
14	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	323	-0.641964198633003
14	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	323	-0.586459622773684
14	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	323	-0.656855586102105
14	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	323	-0.608973420309907
14	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	323	-0.605144269857245
14	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.453262620331889
14	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.474058613408978
14	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	323	0.000253671358297214
14	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	323	-0.0954921154823529
14	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	323	0.0606712446996904
14	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	323	-0.728661379340557
14	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	323	-0.398959362766099
14	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	323	-0.364478192502167
14	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	323	-0.107556127062003
14	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	323	-0.0433200489340217
14	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	323	-0.0450693836894427
14	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	323	-0.7862917325387
14	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	323	-0.6979155314613
14	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	323	-0.638299064788855
14	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	323	-0.700520939854799
14	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	323	-0.727023009383901
14	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.416459776709257
14	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.471486714606811
14	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	323	0.672081224882353
14	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	323	-0.111701388781115
14	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	323	-0.161179728291022
14	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	323	-0.941245714736842
14	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	323	-0.942377305312693
14	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	323	-0.915927846160991
14	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.453262620331889
14	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	323	-0.474058613408978
15	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	162360	-0.516742924615888
15	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	328	-0.583772317445122
15	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	328	-0.507735205778384
15	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	328	-0.741745724698171
15	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	328	-0.547150855443902
15	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	328	-0.501568435233384
15	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	328	-0.711431340356707
15	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	328	-0.643469519361585
15	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	328	-0.609408057377744
15	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	328	-0.805543465588415
15	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	328	-0.637655155092835
15	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	328	-0.605854882622652
15	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	328	-0.845111060762195
15	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.562948391223628
15	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.623655618198171
15	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	328	-0.614817605125915
15	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	328	-0.643101167069512
15	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	328	-0.83680189402439
15	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	328	-0.849634463841463
15	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.732394493841463
15	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.695346839682927
15	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	328	-0.664354428856403
15	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	328	-0.760711411006098
15	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	328	-0.711194539920732
15	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	328	-0.709336168176829
15	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	328	-0.684504735744512
15	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	328	-0.751696527195122
15	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	328	0.27821340725
15	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	328	-0.016464484771311
15	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	328	-0.112563587594512
15	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	328	-0.556541173089329
15	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	328	-0.481679537956006
15	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	328	-0.705706623868902
15	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	328	0.0776897411304878
15	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	328	0.00489392052706402
15	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	328	-0.00440993190077744
15	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	328	-0.624055782158537
15	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	328	-0.594312678045091
15	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	328	-0.82582088157622
